id,V-score,VL-score,db,name
PF08762.14,10.0,3.535420718,Pfam,CRPV capsid protein like
PF17212.7,10.0,3.515343893,Pfam,Tail tubular protein
PF05929.15,10.0,3.51308436,Pfam,Phage capsid scaffolding protein (GPO) serine peptidase
PF06891.15,10.0,3.468642668,Pfam,P2 phage tail completion protein R (GpR)
PF05944.16,10.0,3.46834733,Pfam,Phage small terminase subunit
PF16461.9,10.0,3.457427693,Pfam,"Lambda phage tail tube protein, TTP"
PF05125.16,10.0,3.446692466,Pfam,"Phage major capsid protein, P2 family "
PF21703.1,10.0,3.445136969,Pfam,Major capsid protein
PF16903.9,10.0,3.434089638,Pfam,Major capsid protein N-terminus
PF04451.16,10.0,3.42357352,Pfam,Large eukaryotic DNA virus major capsid protein
PF12691.11,10.0,3.407050815,Pfam,Bacteriophage minor capsid protein
PF08890.15,10.0,3.373831145,Pfam,"Phage XkdN-like tail assembly chaperone protein, TAC"
PF09393.14,10.0,3.363799945,Pfam,Phage tail tube protein
PF06056.16,10.0,3.353339095,Pfam,Putative ATPase subunit of terminase (gpP-like)
PF11114.12,10.0,3.351989455,Pfam,Minor capsid protein
PF05894.16,10.0,3.32756326,Pfam,Podovirus DNA encapsidation protein (Gp16)
PF21822.1,10.0,3.326540669,Pfam,"Phage tail assembly chaperone protein, TAC"
PF10618.13,10.0,3.325515663,Pfam,Phage tail tube protein
PF16724.9,10.0,3.276231958,Pfam,T4-like virus Myoviridae tail sheath stabiliser
PF20934.1,10.0,3.266936911,Pfam,"Bacillus phage phi29, Tail knob protein gp9, C-terminal domain"
PF20036.3,10.0,3.225309282,Pfam,Major capsid protein 13-like
PF08813.15,10.0,3.216429831,Pfam,"Phage tail tube protein, TTP"
PF16838.9,10.0,3.186956335,Pfam,Caudoviral major tail protein N-terminus
PF17481.6,10.0,3.165541077,Pfam,Phage tail sheath protein beta-sandwich domain
PF06763.15,10.0,3.141449773,Pfam,Prophage minor tail protein Z (GPZ)
PF08400.14,10.0,3.135450699,Pfam,Prophage tail fibre N-terminal
PF10668.13,10.0,3.116275588,Pfam,Phage terminase small subunit
PF06841.16,10.0,3.099335278,Pfam,T4-like virus tail tube protein gp19
PF11836.12,10.0,3.08350262,Pfam,"Phage tail tube protein, GTA-gp10"
PF21446.1,10.0,3.056904851,Pfam,"Long-tail fiber proximal subunit, C-terminal domain"
PF08748.15,10.0,3.05422991,Pfam,Phage tail assembly chaperone
PF12789.11,10.0,3.052693942,Pfam,Phage tail repeat like
PF21507.1,10.0,3.036628895,Pfam,Sputnik minor capsid protein V18/19
PF18994.4,9.94,2.997386384,Pfam,Prophage endopeptidase tail N-terminal domain
PF11650.12,9.65,2.984527313,Pfam,P22 tail accessory factor
PF18668.5,9.44,2.974971994,Pfam,Tail spike TSP1/Gp66 receptor binding N-terminal domain
PF12363.12,8.2,2.913813852,Pfam,"Phage tail assembly chaperone protein, TAC"
PF16460.9,8.15,2.911157609,Pfam,"Phage tail tube, TTP, lambda-like"
PF04630.16,7.53,2.876794976,Pfam,Phage tail tube protein
PF10665.13,6.92,2.840106094,Pfam,Minor capsid protein
PF10963.12,6.81,2.833147112,Pfam,Phage tail assembly chaperone
PF06120.15,6.65,2.822821645,Pfam,Tail length tape measure protein
PF16459.9,6.2,2.792391689,Pfam,"Phage tail assembly chaperone, TAC"
PF11053.12,5.58,2.746634199,Pfam,Terminase DNA packaging enzyme
PF20753.1,5.33,2.726727209,Pfam,Phage tail C-terminal domain
PF20195.2,5.02,2.700703717,Pfam,Phage tail protein N-terminal domain
PF17388.6,4.01,2.603144373,Pfam,Mycobacteriophage tail assembly protein
PF06805.16,3.82,2.582063363,Pfam,Bacteriophage lambda tail assembly protein I
PF06894.15,3.07,2.487138375,Pfam,"Bacteriophage lambda tail assembly chaperone, TAC, protein G"
PF06222.15,2.97,2.472756449,Pfam,Phage tail assembly chaperone
PF05268.15,2.94,2.46834733,Pfam,Phage tail fibre adhesin Gp38
PF06141.15,2.69,2.42975228,Pfam,Phage minor tail protein U
PF06896.15,2.65,2.423245874,Pfam,"Phage tail assembly chaperone proteins, TAC"
PF06820.16,2.44,2.387389826,Pfam,Putative prophage tail fibre C-terminus
PF06223.16,2.33,2.367355921,Pfam,Minor tail protein T
PF16774.9,2.23,2.348304863,Pfam,"Distal tail protein, N-terminal domain"
PF06673.15,2.22,2.346352974,Pfam,Lactococcus lactis bacteriophage major capsid protein
PF00945.22,2.12,2.326335861,Pfam,Rhabdovirus nucleocapsid protein
PF20744.1,1.72,2.235528447,Pfam,Tail fibre protein gp37 trimerization region
PF09550.14,1.67,2.222716471,Pfam,"Phage tail assembly chaperone protein, TAC"
PF06488.15,1.67,2.222716471,Pfam,Phage tail tube protein
PF05733.15,1.58,2.198657087,Pfam,Tenuivirus/Phlebovirus nucleocapsid protein
PF12264.12,1.52,2.181843588,Pfam,Waikavirus capsid protein 1
PF05354.15,1.52,2.181843588,Pfam,Phage Head-Tail Attachment
PF09018.15,1.46,2.164352856,Pfam,P3 major capsid protein
PF21721.1,1.39,2.1430148,Pfam,Phage tail fibre adhesin Gp38 N-terminal domain
PF03903.17,1.35,2.130333768,Pfam,Phage T4 tail fibre
PF00952.21,1.18,2.071882007,Pfam,Bunyavirus nucleocapsid (N) protein
PF16532.9,1.16,2.064457989,Pfam,Sf6-type phage tail needle knob or tip of some Caudovirales
PF16462.9,1.1,2.041392685,Pfam,"Phage tail assembly chaperone protein, TAC"
PF20953.1,1.07,2.029383778,Pfam,Phage tail base-plate attachment protein C-terminal insertion domain
PF16463.9,1.07,2.029383778,Pfam,Phage tail tube protein family
PF20955.1,1.06,2.025305865,Pfam,Phage tail base-plate attachment protein C-terminal barrel domain
PF16792.9,1.06,2.025305865,Pfam,Phage tail base-plate attachment protein N-terminal barrel domain
PF21560.1,1.02,2.008600172,Pfam,"Long-tail fiber proximal subunit, C-terminal domains"
PF20954.1,1.0,2.0,Pfam,Phage tail base-plate attachment protein N0 domain
PF08475.14,1.0,2.0,Pfam,Viral capsid protein 91 N-terminal
PF03327.18,1.0,2.0,Pfam,Herpesvirus capsid shell protein VP19C
PF02993.18,1.0,2.0,Pfam,Minor capsid protein VI
PF10876.12,1.0,2.0,Pfam,"Phage tail assembly chaperone protein, TAC"
PF01802.21,1.0,2.0,Pfam,Herpesvirus VP23 like capsid protein
PF03122.18,1.0,2.0,Pfam,Herpes virus major capsid protein
PF05073.16,1.0,2.0,Pfam,Baculovirus P24 capsid protein
PF04501.16,1.0,2.0,Pfam,Baculovirus major capsid protein VP39
PF00973.23,1.0,2.0,Pfam,Paramyxovirus nucleocapsid protein
PF20608.2,1.0,2.0,Pfam,Phage tail tube protein C-terminal domain
PF00932.23,1.0,2.0,Pfam,Lamin Tail Domain
PF01003.23,1.0,2.0,Pfam,Flavivirus capsid protein C
PF11729.12,1.0,2.0,Pfam,nodavirus capsid protein 
PF11091.12,1.0,2.0,Pfam,Tail-tube assembly protein
PF00937.22,1.0,2.0,Pfam,Coronavirus nucleocapsid
PF09251.14,1.0,2.0,Pfam,Salmonella phage P22 tail-spike
PF03115.18,1.0,2.0,Pfam,Astrovirus capsid protein nucleoplasmin-like domain
PF02443.19,1.0,2.0,Pfam,Circovirus capsid protein
PF07267.15,1.0,2.0,Pfam,Nucleopolyhedrovirus capsid protein P87
PF17290.6,1.0,2.0,Pfam,Arenavirus nucleocapsid C-terminal domain
PF00843.21,1.0,2.0,Pfam,Arenavirus nucleocapsid N-terminal domain
PF16855.9,1.0,2.0,Pfam,Small outer capsid protein
PF14928.10,1.0,2.0,Pfam,Short tail fibre protein receptor-binding domain
PF00846.22,1.0,2.0,Pfam,Hantavirus nucleocapsid protein
PF12604.12,1.0,2.0,Pfam,Tail fibre protein gp37 C terminal domain
PF11733.12,1.0,2.0,Pfam,Non-capsid protein NP1
PF02336.19,1.0,2.0,Pfam,Capsid protein VP4
PF21430.1,1.0,2.0,Pfam,"Distal tail protein pb9, B domain"
PF01533.20,1.0,2.0,Pfam,Tospovirus nucleocapsid protein
PF21425.1,1.0,2.0,Pfam,"Distal tail protein pb9, A domain, N-terminal"
PF06112.15,1.0,2.0,Pfam,Gammaherpesvirus capsid protein
PF00901.21,1.0,2.0,Pfam,Orbivirus outer capsid protein VP5
PF00897.21,1.0,2.0,Pfam,Orbivirus inner capsid protein VP7
PF21562.1,1.0,2.0,Pfam,"G7C, Tail fiber protein, domain 3"
PF17594.6,1.0,2.0,Pfam,Phage Tail fiber assembly helper gene product 57
PF03335.17,1.0,2.0,Pfam,Phage tail fibre repeat
PF07141.15,1.0,2.0,Pfam,Putative bacteriophage terminase small subunit
PF03035.18,1.0,2.0,Pfam,Calicivirus putative RNA polymerase/capsid protein
PF09089.14,1.0,2.0,Pfam,"Phage short tail fibre protein gp12, middle domain"
PF11889.12,1.0,2.0,Pfam,"Capsid protein C, pestivirus"
PF05993.16,1.0,2.0,Pfam,Reovirus major virion structural protein Mu-1/Mu-1C (M2)
PF17086.9,1.0,2.0,Pfam,Small capsid protein of Herpesviridae
PF21685.1,1.0,2.0,Pfam,"Fungal virus Capsid protein, N-terminal domain"
PF01481.20,1.0,2.0,Pfam,Arterivirus nucleocapsid protein
PF20837.1,1.0,2.0,Pfam,Major inner capsid protein P1
PF12226.12,1.0,2.0,Pfam,Turkey astrovirus capsid protein
PF00898.21,1.0,2.0,Pfam,Orbivirus outer capsid protein VP2
PF19978.3,1.0,2.0,Pfam,Tail virion protein G7P
PF20895.1,1.0,2.0,Pfam,"PsV, capsid protein"
PF01543.21,1.0,2.0,Pfam,Hepatitis C virus capsid protein
PF00979.21,1.0,2.0,Pfam,"Reovirus outer capsid protein, Sigma 3"
PF04162.16,1.0,2.0,Pfam,Gyrovirus capsid protein (VP1)
PF21424.1,1.0,2.0,Pfam,"Distal tail protein pb9, A domain C-terminal"
PF18965.4,1.0,2.0,Pfam,Outer capsid protein VP3-like
PF20816.1,1.0,2.0,Pfam,"Picobirnavirus, Capsid protein"
PF10666.13,1.0,2.0,Pfam,Phage tail assembly chaperone protein Gp14 ()A118
PF05943.16,1.0,2.0,Pfam,"EvpB/VC_A0108, tail sheath N-terminal domain"
PF04876.16,1.0,2.0,Pfam,Tenuivirus major non-capsid protein
PF05880.15,1.0,2.0,Pfam,Fijivirus 64 kDa capsid protein
PF01576.23,1.0,2.0,Pfam,Myosin tail
PF18945.4,1.0,2.0,Pfam,"EvpB/VC_A0108, tail sheath gpW/gp25-like domain"
PF05868.15,1.0,2.0,Pfam,Rotavirus major outer capsid protein VP7
PF00980.21,1.0,2.0,Pfam,Rotavirus major capsid protein VP6
PF03246.17,1.0,2.0,Pfam,Pneumovirus nucleocapsid protein
PF11128.12,1.0,2.0,Pfam,Plant viral coat protein nucleocapsid
PF21738.1,1.0,2.0,Pfam,Double jelly roll capsid-like protein
PF07124.15,1.0,2.0,Pfam,Phytoreovirus outer capsid protein P8
PF11818.12,1.0,2.0,Pfam,C-terminal domain of tail specific protease (DUF3340)
PF00426.22,1.0,2.0,Pfam,Outer Capsid protein VP4 (Hemagglutinin) Concanavalin-like domain
PF05750.15,1.0,2.0,Pfam,Rubella capsid protein
PF17804.5,1.0,2.0,Pfam,Tail specific protease N-terminal domain
PF16580.9,1.0,2.0,Pfam,C-terminal tail of astrovirus capsid projection or spike
PF17750.5,1.0,2.0,Pfam,Reovirus sigma C capsid protein triple beta spiral
PF20828.1,1.0,2.0,Pfam,"Acidianus two-tailed virus, ORF273 protein"
PF17071.9,1.0,2.0,Pfam,Outer capsid protein VP7
PF04582.16,1.0,2.0,Pfam,Reovirus sigma C capsid protein C-terminal domain
PF21434.1,1.0,2.0,Pfam,"Phage G20C small terminase, N-terminal domain"
PF20855.1,1.0,2.0,Pfam,"CPV Capsid shell protein VP1, small protrusion domain"
PF09300.14,1.0,2.0,Pfam,"Tectiviridae, minor capsid"
PF16530.9,1.0,2.0,Pfam,"Infectious hypodermal and haematopoietic necrosis virus, capsid"
PF02444.20,1.0,2.0,Pfam,Hepatitis E virus ORF-2 (Putative capsid protein)
PF20745.1,0.88,1.944482672,Pfam,Ig-like domain in tailspike protein
PF02477.19,0.45,1.653212514,Pfam,Nucleocapsid N protein
PF03187.18,0.06,0.77815125,Pfam,Corona nucleocapsid I protein
PF11030.12,0.03,0.477121255,Pfam,Nucleocapsid protein N
PF21519.1,0.03,0.477121255,Pfam,"Tailspike protein, C-terminal"
K06909,10.0,4.826871359,KEGG,phage terminase large subunit
K26586,10.0,4.340364784,KEGG,acetylcholinesterase collagenic tail peptide
K07474,10.0,4.278890725,KEGG,phage terminase small subunit
K06907,10.0,4.115344196,KEGG,Bacteriophage tail sheath protein
K21512,10.0,4.080698623,KEGG,Enterobacteria phage terminase large subunit [EC:3.1.21.4]
K21523,10.0,4.039850178,KEGG,"Straboviridae terminase, large subunit [EC:3.1.-.-]"
K26963,10.0,3.975247941,KEGG,Enterobacteria phage portal protein
K21511,10.0,3.877716801,KEGG,Enterobacteria phage capsid assembly protease [EC:3.4.21.-]
K26951,10.0,3.848127511,KEGG,Autographiviridae terminase large subunit [EC:3.6.4.- 3.1.21.-]
K26778,10.0,3.818423855,KEGG,Straboviridae long-tail fiber protein Gp37
K27053,10.0,3.754806855,KEGG,Tombusviridae capsid protein
K26782,10.0,3.751202095,KEGG,Straboviridae short tail fiber protein Gp12
K26943,10.0,3.730540036,KEGG,Autographiviridae portal protein
K06908,10.0,3.715334684,KEGG,Bacteriophage tail tube protein
K26980,10.0,3.685293781,KEGG,Enterobacteria phage tail fiber assembly protein
K21531,10.0,3.667919685,KEGG,Straboviridae tail sheath protein
K06906,10.0,3.643551369,KEGG,phage tail protein
K26976,10.0,3.636487896,KEGG,Enterobacteria phage tail tip assembly protein I
K26945,10.0,3.587710965,KEGG,Autographiviridae tail tubular protein Gp12
K26765,10.0,3.587037118,KEGG,Straboviridae portal protein
K26975,10.0,3.576456532,KEGG,Enterobacteria phage tail tip assembly protein K
K26974,10.0,3.546666025,KEGG,Enterobacteria phage tail tip protein L
K26944,10.0,3.518382316,KEGG,Autographiviridae tail tubular protein Gp11
K26754,10.0,3.475089803,KEGG,Straboviridae capsid vertex protein
K26973,10.0,3.456669629,KEGG,Enterobacteria phage tail tip protein M
K26947,10.0,3.431363764,KEGG,Autographiviridae capsid assembly scaffolding protein
K26961,10.0,3.324899497,KEGG,Enterobacteria phage major capsid protein
K26771,10.0,3.294686624,KEGG,Straboviridae tail completion protein Gp15
K26774,10.0,3.289588953,KEGG,Straboviridae tail tube protein Gp19
K26805,10.0,3.248708736,KEGG,Straboviridae tail fiber assembly protein
K26969,10.0,3.212986185,KEGG,Enterobacteria phage tail tube protein
K26762,10.0,3.198106999,KEGG,Straboviridae capsid assembly scaffolding protein
K26775,10.0,3.197004728,KEGG,Straboviridae long-tail fiber proximal subunit
K16292,10.0,3.104828404,KEGG,KDEL-tailed cysteine endopeptidase [EC:3.4.22.-]
K26946,10.0,3.09482038,KEGG,Autographiviridae tail fiber protein
K22014,10.0,3.04060234,KEGG,"Enterobacteria phage terminase small subunit, DNA-packaging protein"
K21524,10.0,3.035029282,KEGG,"Straboviridae terminase, small subunit"
K27021,8.89,2.948901761,KEGG,Genomoviridae capsid protein
K01551,6.23,2.794488047,KEGG,arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]
K26967,5.96,2.77524626,KEGG,Enterobacteria phage tail completion protein
K19260,3.13,2.495544338,KEGG,Papillomaviridae major capsid protein L1
K21808,3.1,2.491361694,KEGG,Alphapapillomavirus minor capsid protein L2
K26970,3.08,2.488550717,KEGG,Enterobacteria phage tail assembly protein G
K26777,2.93,2.46686762,KEGG,Straboviridae long-tail fiber protein Gp36
K26772,2.92,2.465382851,KEGG,Tequatrovirus tail tube terminator protein
K26968,2.67,2.426511261,KEGG,Enterobacteria phage tail tube terminator protein
K26802,2.48,2.394451681,KEGG,Alphanodavirus capsid protein alpha [EC:3.4.23.44]
K26795,2.35,2.371067862,KEGG,Straboviridae baseplate tail-tube junction protein Gp54
K26971,2.08,2.318063335,KEGG,Enterobacteria phage tail assembly protein GT
K26962,1.95,2.290034611,KEGG,Enterobacteria phage capsid decoration protein
K26756,1.78,2.250420002,KEGG,Straboviridae highly immunogenic outer capsid protein
K26966,1.69,2.227886705,KEGG,Enterobacteria phage head-tail connector protein FII
K25928,1.65,2.217483944,KEGG,Enterovirus capsid protein VP0
K19252,1.47,2.167317335,KEGG,Dependoparvovirus capsid protein VP1/VP2/VP3
K19248,1.36,2.133538908,KEGG,Polyomaviridae major capsid protein VP1
K26511,1.34,2.127104798,KEGG,Bocaparvovirus minor capsid protein VP1 [EC:3.1.1.4]
K25797,1.26,2.100370545,KEGG,Erythroparvovirus capsid protein VP1/VP2
K26105,1.19,2.075546961,KEGG,Cytomegalovirus tripartite terminase subunit 3
K21078,1.09,2.037426498,KEGG,Cytomegalovirus capsid scaffolding protein [EC:3.4.21.97]
K26952,1.06,2.025305865,KEGG,Autographiviridae terminase small subunit
K26103,1.0,2.0,KEGG,Cytomegalovirus tripartite terminase subunit 1
K26020,1.0,2.0,KEGG,Herpesviridae portal protein
K26018,1.0,2.0,KEGG,Herpesviridae capsid vertex component 2
K26507,1.0,2.0,KEGG,Lymphocryptovirus capsid scaffolding protein [EC:3.4.21.97]
K26016,1.0,2.0,KEGG,Herpesviridae triplex capsid protein 2
K26014,1.0,2.0,KEGG,Herpesviridae major capsid protein
K26776,1.0,2.0,KEGG,Straboviridae long-tail fiber protein Gp35
K26760,1.0,2.0,KEGG,"Straboviridae inhibitor of prohead protease Gp21, minor capsid protein"
K26806,1.0,2.0,KEGG,Straboviridae tail fiber assembly helper protein
K27013,1.0,2.0,KEGG,Closteroviridae minor capsid protein
K24106,1.0,2.0,KEGG,SARS coronavirus nucleocapsid protein
K26007,1.0,2.0,KEGG,Mastadenovirus core-capsid bridging protein
K25127,1.0,2.0,KEGG,Enterovirus C capsid protein VP1
K26803,1.0,2.0,KEGG,Straboviridae capsid assembly protein Gp31
K26755,1.0,2.0,KEGG,Straboviridae small outer capsid protein
K26017,1.0,2.0,KEGG,Herpesviridae capsid vertex component 1
K26015,1.0,2.0,KEGG,Herpesviridae triplex capsid protein 1
K26794,1.0,2.0,KEGG,Straboviridae baseplate tail-tube junction protein Gp48
K26104,1.0,2.0,KEGG,Cytomegalovirus tripartite terminase subunit 2
K26000,1.0,2.0,KEGG,Flavivirus capsid protein C
K25929,1.0,2.0,KEGG,Alphavirus capsid protein [EC:3.4.21.90]
K23129,1.0,2.0,KEGG,Orthohepadnavirus capsid protein
K27047,1.0,2.0,KEGG,Rudiviridae major capsid protein
K26438,1.0,2.0,KEGG,Aquareovirus major inner capsid protein VP3 [EC:3.6.4.13]
K25306,1.0,2.0,KEGG,HIV capsid protein
K25052,1.0,2.0,KEGG,HTLV-1 capsid protein
K25664,1.0,2.0,KEGG,HIV-1 nucleocapsid protein
K25053,1.0,2.0,KEGG,HTLV-1 nucleocapsid protein
K27058,1.0,2.0,KEGG,Virgaviridae capsid protein
K24598,1.0,2.0,KEGG,Rotavirus core capsid protein VP2
K27008,1.0,2.0,KEGG,Bromovirus capsid protein
K19249,1.0,2.0,KEGG,Rotavirus outer capsid protein VP4
K24596,1.0,2.0,KEGG,Rotavirus outer capsid protein VP7
K24597,1.0,2.0,KEGG,Rotavirus inner capsid protein VP6
K20521,1.0,2.0,KEGG,myosin tail region-interacting protein MTI1
phrog_9,10.0,4.49110945,PHROG,terminase large subunit
phrog_12,10.0,4.473165692,PHROG,portal protein
phrog_38,10.0,4.46362427,PHROG,terminase large subunit
phrog_2,10.0,4.387283019,PHROG,terminase large subunit
phrog_2662,10.0,4.382899152,PHROG,portal protein
phrog_2699,10.0,4.336299596,PHROG,terminase large subunit
phrog_5929,10.0,4.267242149,PHROG,portal protein
phrog_5653,10.0,4.239399593,PHROG,terminase large subunit
phrog_4758,10.0,4.239099182,PHROG,terminase large subunit
phrog_1533,10.0,4.226728757,PHROG,tail length tape measure protein
phrog_4704,10.0,4.191451014,PHROG,tail length tape measure protein
phrog_3717,10.0,4.182471718,PHROG,terminase large subunit
phrog_4914,10.0,4.171463165,PHROG,terminase large subunit
phrog_31,10.0,4.162415036,PHROG,central tail fiber J
phrog_15,10.0,4.159356612,PHROG,terminase large subunit
phrog_21,10.0,4.146283113,PHROG,portal protein
phrog_156,10.0,4.115843404,PHROG,portal protein
phrog_6672,10.0,4.111665696,PHROG,terminase large subunit
phrog_332,10.0,4.094890197,PHROG,head-tail adaptor
phrog_5493,10.0,4.087461966,PHROG,tail length tape measure protein
phrog_1293,10.0,4.084540532,PHROG,tail length tape measure protein
phrog_7331,10.0,4.073094865,PHROG,terminase large subunit
phrog_11518,10.0,4.070037867,PHROG,tail fiber protein
phrog_979,10.0,4.065766388,PHROG,terminase large subunit
phrog_1272,10.0,4.065542371,PHROG,tail length tape measure protein
phrog_327,10.0,4.050920837,PHROG,tail protein
phrog_376,10.0,4.037267095,PHROG,tail protein
phrog_113,10.0,4.022428371,PHROG,portal protein
phrog_38390,10.0,4.021354713,PHROG,tail length tape measure protein
phrog_10517,10.0,4.018450832,PHROG,terminase large subunit
phrog_28,10.0,4.018450832,PHROG,tail length tape measure protein
phrog_2335,10.0,4.018117721,PHROG,tail length tape measure protein
phrog_32885,10.0,4.002813779,PHROG,tail length tape measure protein
phrog_2097,10.0,3.995020606,PHROG,tail fiber protein
phrog_295,10.0,3.988558957,PHROG,tail fiber protein
phrog_28420,10.0,3.974189191,PHROG,tail length tape measure protein
phrog_8462,10.0,3.972989227,PHROG,tail length tape measure protein
phrog_51,10.0,3.970904498,PHROG,terminase small subunit
phrog_1107,10.0,3.963598963,PHROG,tail length tape measure protein
phrog_15566,10.0,3.961942883,PHROG,tail protein
phrog_21311,10.0,3.961705784,PHROG,terminase large subunit
phrog_30251,10.0,3.959709024,PHROG,terminase large subunit
phrog_17300,10.0,3.956696565,PHROG,tail length tape measure protein
phrog_6202,10.0,3.95583201,PHROG,tail fiber protein
phrog_3519,10.0,3.939668984,PHROG,tail length tape measure protein
phrog_3336,10.0,3.938569756,PHROG,tail length tape measure protein
phrog_394,10.0,3.938019097,PHROG,tail protein
phrog_2589,10.0,3.929470016,PHROG,tail protein
phrog_5573,10.0,3.925930598,PHROG,terminase large subunit
phrog_7740,10.0,3.918659293,PHROG,tail length tape measure protein
phrog_10250,10.0,3.916401304,PHROG,terminase large subunit
phrog_9116,10.0,3.911849796,PHROG,tail protein
phrog_381,10.0,3.910891089,PHROG,tail fiber protein
phrog_675,10.0,3.903524064,PHROG,terminase large subunit
phrog_339,10.0,3.90330708,PHROG,tail length tape measure protein
phrog_1068,10.0,3.898834838,PHROG,tail length tape measure protein
phrog_18345,10.0,3.888516461,PHROG,tail fiber protein
phrog_988,10.0,3.886603514,PHROG,tail protein
phrog_2636,10.0,3.88643432,PHROG,tail fiber protein
phrog_12706,10.0,3.883718202,PHROG,tail length tape measure protein
phrog_8010,10.0,3.883434294,PHROG,tail length tape measure protein
phrog_1216,10.0,3.877428941,PHROG,portal protein
phrog_8713,10.0,3.876448787,PHROG,tail fiber protein
phrog_27190,10.0,3.874829578,PHROG,tail length tape measure protein
phrog_25747,10.0,3.873959655,PHROG,tail fiber protein
phrog_3287,10.0,3.873378736,PHROG,virion structural protein
phrog_1727,10.0,3.873262459,PHROG,tail protein and host specificity
phrog_64,10.0,3.866405498,PHROG,portal protein
phrog_1197,10.0,3.864629725,PHROG,tail protein
phrog_58,10.0,3.864273697,PHROG,tail length tape measure protein
phrog_146,10.0,3.864095573,PHROG,portal protein
phrog_83,10.0,3.862727528,PHROG,terminase small subunit
phrog_1858,10.0,3.862191031,PHROG,tail fiber protein
